disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4332,HOUSTON,TX,77079.0,1,900000.0,0,Owner,House/Duplex,1,1,1,23813.61,1.0,0,27.0,,1,0,,0,,1,0,1,1594.0,0,,0,,0,,,,,,1.0,0,2865.85,482014505002029.0,14dfa555-7309-4ca6-8313-26b1274eb2c9,2010.0
4339,CAROLINA,PR,985.0,3,3000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,,d2356e53-0b7b-4918-954f-0ed6c85f2cc0,
4339,AGUADILLA,PR,603.0,1,10212.0,0,Owner,House/Duplex,0,0,1,1557.3,1.0,0,0.0,,0,0,,0,,1,0,0,,1,1557.3,0,,0,,,,,,1.0,1,1734.78,720054006001002.0,2b45fbbb-34d6-4f2f-8a97-cd7ac99c973c,2010.0
4339,ARECIBO,PR,612.0,3,10500.0,1,Owner,House/Duplex,0,0,1,2489.28,1.0,0,0.0,,0,0,,0,,1,0,0,,1,2489.28,0,,0,,,,,,1.0,1,6415.22,720133019001024.0,4bc76a15-79fc-41e2-a2ab-9c930fad9c72,2010.0
4337,JACKSONVILLE,FL,32209.0,1,10000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,120310016001005.0,7aaf3f89-e5b5-41e8-84ae-5ac09116a6e0,2010.0
4611,NEW ORLEANS,LA,70118.0,1,29000.0,0,Owner,House/Duplex,0,0,1,0.0,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,300.0,220710115002005.0,2a297824-5972-4abf-9874-06ff494e7fc1,2020.0
4611,BATON ROUGE,LA,70806.0,2,49500.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,1,1013.0,0,,0,,0,,,,,,1.0,0,,220330011042001.0,8eb7e530-04f4-4d8c-b6ca-52db79444717,2020.0
4337,TARPON SPRINGS,FL,34689.0,2,,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121030275023034.0,a1cbfc44-be14-47b4-bc1c-a1ecfc490913,2010.0
4337,WINTER SPRINGS,FL,32708.0,5,17301.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,121170214043008.0,479656a9-82a6-481a-8e7f-d9b2b336b9a4,2010.0
4337,KISSIMMEE,FL,34743.0,1,40000.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120970426021000.0,cafb5998-720a-4aa9-94b2-6cba9e45215d,2010.0
4611,GREENWELL SPRINGS,LA,70739.0,1,,0,Renter,Boat,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220330044023009.0,862eaebf-844e-4f76-b972-817447b309b9,2020.0
4332,MANVEL,TX,77578.0,3,9000.0,0,Owner,House/Duplex,1,0,1,4616.99,1.0,0,0.0,,0,1,1782.0,1,573.0,0,0,0,,1,4616.99,0,,0,,,,,,1.0,0,0.0,480396615012023.0,6f2e85fa-1a02-4bff-96b1-a7ef44df8e0d,2010.0
4339,SAN JUAN,PR,926.0,2,14304.0,0,Owner,House/Duplex,1,0,1,696.8,1.0,0,0.0,,0,0,,1,696.8,1,0,0,,0,,0,,0,,,,,,1.0,0,31.15,,a08ce32e-c63c-40c5-ac14-9b87b160116b,
4339,FAJARDO,PR,738.0,2,10356.0,1,Owner,House/Duplex,1,0,1,96.24,1.0,0,0.0,,0,0,,0,,1,0,1,1004.0,1,96.24,0,,0,,,,,,1.0,1,1498.72,720531506022006.0,471f7144-6ec2-4f52-a67f-ce6d7c25c073,2010.0
4337,KISSIMMEE,FL,34741.0,1,40000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120970417003009.0,b9579f8f-45e7-4a29-bd6c-48c3208aeb37,2010.0
4611,NEW ORLEANS,LA,70113.0,1,50000.0,0,Renter,Apartment,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,1,1798.0,0,,0,,1,Renter-Major Damage(Renter No Cost),,,,,1.0,0,3052.39,220710085001003.0,2a6e1606-f95c-4050-b16c-04f91cebbce0,2020.0
4332,BEAUMONT,TX,77703.0,1,40000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,1,0,,0,,0,,0,,,,,,1.0,0,,482450005001013.0,a460d22f-a6b3-4236-a8bf-37ebc6bc5de9,2010.0
4337,JACKSONVILLE,FL,32208.0,1,15864.0,1,Owner,House/Duplex,1,0,1,10000.0,1.0,0,4.0,,1,0,,0,,0,0,0,,1,10000.0,0,,0,,,,,,1.0,1,341.7,120310110004030.0,758d957c-cb43-4f06-bb96-dfbca4c76ab3,2010.0
4337,HIALEAH,FL,33013.0,4,24000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860006013011.0,43c9ab36-2916-461c-a927-167faa05f2d8,2010.0
4337,JACKSONVILLE,FL,32277.0,1,13000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120310148001008.0,d34f84ea-6d20-49ce-a0d1-2d84f37c56e3,2010.0
4337,COCOA,FL,32922.0,1,38000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,1,884.0,0,,0,,0,,,,,,1.0,0,,120090715001050.0,29adde42-3427-456f-ae57-5263f7332a20,2010.0
4337,MIAMI,FL,33184.0,3,30000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860149002015.0,30e35ca6-4e8c-4280-b297-fd1f36748052,2010.0
4337,HOMESTEAD,FL,33034.0,1,18540.0,0,Owner,Mobile Home,0,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860114035001.0,e34ff66a-9b91-4135-9d33-e75b8e65efaa,2010.0
4337,FROSTPROOF,FL,33843.0,2,50000.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121050157021019.0,ea163d41-f534-4b7c-be20-495ead75a32a,2010.0
4611,LULING,LA,70070.0,2,42000.0,0,Owner,House/Duplex,0,0,1,5944.1,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,3824.02,220890631002036.0,0b0c4602-2336-4332-8024-a56b56195ee6,2020.0
4337,BARTOW,FL,33830.0,1,29418.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121050148031035.0,8f07837d-aad3-414f-ba56-e5f595e2d109,2010.0
4332,DICKINSON,TX,77539.0,2,21600.0,0,Owner,House/Duplex,1,1,1,,,0,0.0,,0,0,,0,,1,1,0,,0,,0,,0,,,,,,1.0,0,0.0,481677208002020.0,f27b9ca7-14f6-4100-aa8b-f97049790f52,2010.0
4337,HIALEAH,FL,33010.0,1,25000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860016024027.0,92eba15f-b54b-4e8b-9cc3-c14e2911da86,2010.0
4339,SANTA ISABEL,PR,757.0,1,8868.0,0,Owner,House/Duplex,1,0,1,203.37,0.0,0,0.0,,0,1,45.36,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721339538004011.0,59e92fc2-b1c5-40da-90f1-b2804f74ee51,2010.0
4611,METAIRIE,LA,70003.0,1,30680.0,0,Renter,Apartment,0,0,1,,1.0,0,4.0,,1,0,,0,,0,0,0,,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0,0.0,220510236003020.0,07db8d4a-b061-4c19-83e9-5244b8ddc0fe,2020.0
4337,SPRING HILL,FL,34606.0,2,30000.0,0,Owner,House/Duplex,0,0,1,2164.5,0.0,0,1.0,,1,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,341.7,120530412032075.0,7c79e942-8468-4e81-a309-43a9f5bb0648,2010.0
4332,HOUSTON,TX,77051.0,1,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,482013314001016.0,a57c670c-8148-4c17-bf92-7d909817fd3b,2010.0
4332,HOUSTON,TX,77088.0,1,,0,Owner,House/Duplex,1,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482015335001002.0,327e90df-544d-46a1-a845-aeb03a15e3d0,2010.0
4586,HOUSTON,TX,77084.0,1,13080.0,1,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482015417032000.0,1dd749bb-75de-4100-b73a-84e9ba2ef531,2020.0
4332,PORT ARTHUR,TX,77642.0,4,5904.0,0,Owner,House/Duplex,1,0,1,6515.05,1.0,0,7.0,,1,0,,0,,1,0,1,2418.0,1,6515.05,0,,0,,,,,,1.0,1,4699.37,482450056004009.0,88022b87-315e-4b53-b7de-a446c8f03b57,2010.0
4337,ORLANDO,FL,32822.0,1,17374.0,0,Owner,Townhouse,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120950135111000.0,a6cacc5c-a7f9-47d4-8863-42e55f3a417f,2010.0
4337,NORTH LAUDERDALE,FL,33068.0,2,30000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120110204041021.0,0fc91a82-3c19-4c05-b955-90960410e7c8,2010.0
4559,ALEXANDRIA,LA,71303.0,2,3000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220790105023098.0,7f80a452-7222-404c-bd67-780ae192d2f6,2020.0
4337,PORT RICHEY,FL,34668.0,6,2640.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,121010310091007.0,92b9628d-36a9-44e1-9d40-e0772c4b8a82,2010.0
4611,FRANKLIN,LA,70538.0,6,10000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,1,1204.19,221010416002016.0,fbc6f74f-d106-4ea5-8ed7-114cb4a41126,2020.0
4586,SAN ANTONIO,TX,78221.0,5,28000.0,0,Owner,House/Duplex,0,0,1,3523.02,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,480291517003011.0,3fae8219-3dc1-41e0-b57c-f2e29b7ffe33,2020.0
4332,PASADENA,TX,77503.0,3,80000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,1,,,,,,1.0,0,,482013227004009.0,e1e71af7-4b7c-4f3d-bfb4-5c4c62ec47cb,2010.0
4393,LELAND,NC,28451.0,3,84000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,370190201011028.0,30241b3f-d851-4f8b-a4ed-b75503d12a47,2010.0
4586,CONROE,TX,77304.0,2,31980.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,483396942082001.0,c64600b1-067a-4260-b118-34ac92cd9b40,2020.0
4337,COCONUT CREEK,FL,33073.0,1,45000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120110106091000.0,94cd2e9b-7908-4997-a051-cf8493cf7689,2010.0
4337,MIAMI,FL,33185.0,3,25000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860163001000.0,af385bb5-0094-47bb-bd41-ee1e8a5ee809,2010.0
4586,IOWA PARK,TX,76367.0,1,38000.0,1,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,484850138002016.0,a066c4b8-dcc9-4940-bf27-9d3ffa3cf413,2020.0
4337,TAMPA,FL,33624.0,2,32000.0,0,Owner,Townhouse,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120570115243014.0,b5a6f433-7cd9-4e66-9552-801ace2d29c5,2010.0
4339,SABANA GRANDE,PR,637.0,1,8376.0,0,Owner,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721219604003000.0,066cd328-fac9-4ee5-8bcb-97fccb8a1b82,2010.0
4337,BARTOW,FL,33830.0,1,60000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121050148031014.0,970be28e-b136-4bd7-ba72-142075b5ae44,2010.0
4339,LAS PIEDRAS,PR,771.0,1,15732.0,0,Owner,House/Duplex,1,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720851901023025.0,b16022fb-8ed5-4257-af7c-2b0e503b3d6b,2010.0
4332,HOUSTON,TX,77004.0,1,5000.0,0,Renter,College Dorm,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482013129001001.0,d2b547b0-26b9-4a4a-b149-710e1db558eb,2010.0
4611,BATON ROUGE,LA,70808.0,1,,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220330027002004.0,09ab1a9c-b669-4970-b201-d12bb9807204,2020.0
4611,BOGALUSA,LA,70427.0,1,19200.0,0,Owner,House/Duplex,1,0,1,8129.52,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,221179507002061.0,9c24c075-2eb2-442b-8dd1-820f7e3e34b8,2020.0
4339,HATILLO,PR,659.0,1,,0,Owner,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720653102003019.0,861c839f-b1ef-49d0-92fb-58e77f01e141,2010.0
4337,CALLAHAN,FL,32011.0,1,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,120890505033087.0,3402fca5-592b-467b-9f12-8e019395a21f,2010.0
4611,GONZALES,LA,70737.0,2,120000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220050302154016.0,1ae97ed3-ee34-4047-9634-c03b8c67a925,2020.0
4339,SAN JUAN,PR,924.0,1,,0,Renter,Condo,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721270050002005.0,bc91fa00-79de-4a82-adcd-54cf0b60e756,2010.0
4611,COVINGTON,LA,70435.0,2,120000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,221030405022008.0,620fd7aa-e50b-4ca7-9a94-8a8531141e14,2020.0
4337,PALM HARBOR,FL,34684.0,3,5520.0,0,Owner,Travel Trailer,0,0,1,0.0,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121030272041017.0,9d7a4529-b3ea-4913-a9c8-6881e69b438e,2010.0
4332,BEAUMONT,TX,77706.0,1,17856.0,0,Owner,Condo,1,0,0,,,0,,,0,0,,0,,1,1,0,,0,,0,,0,,,,,,1.0,0,,482450003091019.0,5a8a53f3-fc6d-4388-b25e-25c705309b23,2010.0
4337,NAPLES,FL,34119.0,1,36000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120210104162008.0,9578524c-588f-4bcb-831f-70246ff81bd0,2010.0
4339,ARECIBO,PR,612.0,2,16400.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,1,1224.09,720133007001010.0,25ec3d7c-8367-4610-9cd5-f77979e9a9bc,2010.0
4586,HOUSTON,TX,77044.0,4,15000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482012323041012.0,1cf9249f-8421-4622-88b6-fc4bee0fba9a,2020.0
4339,VEGA BAJA,PR,693.0,2,13500.0,0,Owner,House/Duplex,1,0,1,1034.75,1.0,0,0.0,,0,0,,1,1034.75,1,0,0,,0,,0,,0,,,,,,1.0,0,487.5,721455604022006.0,eec6fd8e-6129-457d-9f0c-0f6a49937d01,2010.0
4337,CLEARWATER,FL,33764.0,1,12000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121030254122019.0,85865f9b-5cb4-411e-8e40-4e5bc427daec,2010.0
4332,SPRING,TX,77373.0,1,60000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482012413003026.0,1c5d12c6-9b9b-4d0c-9f2b-18dcc1350ff9,2010.0
4611,BAKER,LA,70714.0,4,18356.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220330042052002.0,2d3baa76-b586-4e96-942d-a468bcf07c3b,2020.0
4586,PFLUGERVILLE,TX,78660.0,1,,1,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,484530448001006.0,bc308e87-ef60-451e-8631-2ee427cd80bb,2020.0
4337,FORT MYERS,FL,33966.0,1,12000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120710012021001.0,eaaca459-0652-41b3-a632-2046e0363496,2010.0
4339,MOCA,PR,676.0,2,6200.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720994205001002.0,96f04f18-2855-4f30-ba9a-dda86f51a31d,2010.0
4337,ORLANDO,FL,32806.0,4,90000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,1,1002.0,0,,0,,0,,,,,,1.0,0,,120950140004013.0,e7d0d601-3f42-4a28-a9a4-1747ae222dd4,2010.0
4337,TAMPA,FL,33612.0,1,12000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120570108163001.0,d3830d0b-c59e-421f-a3bf-2509c26a956c,2010.0
4337,MASCOTTE,FL,34753.0,5,35000.0,0,Owner,House/Duplex,1,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120690312043103.0,a76718c4-31c1-490a-8333-a010726551f1,2010.0
4337,KISSIMMEE,FL,34758.0,5,13000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120970410021166.0,f53329c1-fd0b-45e4-9718-37be09263706,2010.0
4586,BEAUMONT,TX,77701.0,4,17760.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482450020002022.0,82a18fad-2f28-43e6-bca0-bbc2bec8871d,2020.0
4337,LEHIGH ACRES,FL,33976.0,3,60000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120710403033006.0,e8d35443-6ed0-4de5-9fde-7cd302826036,2010.0
4332,HOUSTON,TX,77039.0,2,12000.0,0,Renter,Mobile Home,0,0,1,,1.0,0,16.0,,1,0,,0,,0,0,0,,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0,0.0,482012229001000.0,bcabc411-6ffb-439c-a19a-5ea6b21859b5,2010.0
4337,FORT PIERCE,FL,34982.0,4,40000.0,0,Owner,House/Duplex,1,0,1,2164.5,0.0,0,1.0,,1,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121113815021032.0,37e968e2-a9ff-433b-b6a5-0eb4e06097cc,2010.0
4332,ROCKPORT,TX,78382.0,1,45789.0,0,Owner,House/Duplex,1,0,1,709.65,1.0,0,0.0,,0,0,,1,326.04,1,0,0,,0,,0,,1,,,,,,1.0,0,0.0,480079505004041.0,91d90193-2f18-4746-837c-4d851ccbeaab,2010.0
4339,DORADO,PR,646.0,2,35000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720515401002024.0,141bd942-8a39-46f3-a398-16a6fe4d6625,2010.0
4559,ALEXANDRIA,LA,71303.0,1,1500.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220790124001031.0,8e585d00-8534-4c9f-8b50-fe2ca661cb79,2020.0
4339,CAROLINA,PR,987.0,1,58000.0,0,Owner,Condo,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,720310504021018.0,666a18f6-a760-4871-b5d1-885a76671414,2010.0
4337,ORLANDO,FL,32805.0,5,26820.0,1,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,1,1002.0,0,,0,,0,,,,,,1.0,0,341.7,120950144001040.0,d8a55eee-9c88-462c-9b9a-50bcce29c807,2010.0
4337,KISSIMMEE,FL,34759.0,2,29000.0,0,Owner,House/Duplex,1,0,1,1000.0,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120970413002047.0,51643f04-3fcd-462f-8bae-ea5be2167da4,2010.0
4332,GROVES,TX,77619.0,5,10000.0,0,Renter,House/Duplex,0,0,1,,1.0,0,23.0,,1,0,,0,,1,1,1,2202.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1,7277.69,482450105003019.0,fffcfccf-6ac2-498b-83df-87a62d2b300e,2010.0
4611,GRETNA,LA,70053.0,2,16500.0,0,Renter,Other,0,0,1,,,0,0.0,,0,0,,0,,1,0,1,1061.0,0,,0,,0,,,,,,1.0,0,0.0,220510258002058.0,342b9a41-3f17-4dc5-a5e8-b70d8d2e3f14,2020.0
4337,FORT MYERS,FL,33916.0,1,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120710003021031.0,9c38ebc3-8174-46fd-9c46-2663847e16c1,2010.0
4339,VILLALBA,PR,766.0,2,25128.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,721497203004014.0,f558c500-1a3e-4dc1-9db4-59e5a5087519,2010.0
4339,CAGUAS,PR,725.0,5,4800.0,0,Owner,Apartment,0,0,1,198.4,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,1,598.58,720252024032007.0,e40f270c-40cf-4cf5-af17-76c19a1973f4,2010.0
4337,TAMPA,FL,33619.0,2,,0,Owner,Townhouse,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120570135051016.0,07580541-ca7b-4367-8752-be47494fb32e,2010.0
4337,LAKE PANASOFFKEE,FL,33538.0,5,40000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121199104012033.0,085070bf-dcdb-4730-84f8-37689a52e3ef,2010.0
4399,LYNN HAVEN,FL,32444.0,6,44400.0,0,Owner,House/Duplex,0,0,1,5060.51,1.0,0,0.0,,0,0,,1,125.76,0,0,0,,1,5060.51,0,,1,,,,,,1.0,1,0.0,120050014032001.0,dfcf156c-75d3-454b-ad1c-72f8542154a4,2010.0
4337,STUART,FL,34997.0,1,150000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120850014101048.0,231ef0d6-179e-4ff6-8a42-8e65bb091e1b,2010.0
4339,FAJARDO,PR,738.0,2,3700.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,1,609.12,720531505002009.0,f7dc6fc6-f53a-4726-800a-2eaeccb394b8,2010.0
4332,HOUSTON,TX,77078.0,1,35000.0,0,Owner,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,482012325001003.0,5cadace5-f0e3-4ebb-9e94-ea2068c79a70,2010.0
4337,MIRAMAR,FL,33023.0,1,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,1307.0,0,,0,,0,,,,,,1.0,0,,120111104042007.0,23893f5f-853b-482e-acc8-bdd7d01cd49d,2010.0
4586,DE BERRY,TX,75639.0,4,30000.0,0,Owner,Mobile Home,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,483659501001011.0,058e1985-1b70-4b51-b7c5-aff27d25be83,2020.0
4611,METAIRIE,LA,70002.0,1,,0,Renter,Apartment,0,1,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220510303003056.0,b2fcf15a-aadd-4119-bc9a-a7b30ecbb566,2020.0
4586,HOUSTON,TX,77033.0,2,19056.0,1,Renter,Apartment,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,1,2314.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1,1184.89,482013318002011.0,7c331b51-1cd3-4c14-a658-55f326f55f4b,2020.0
4339,BOQUERON,PR,622.0,3,1.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720238306044046.0,ac71fbca-84f2-44d1-8069-cb60772ad350,2010.0
4393,WILMINGTON,NC,28401.0,1,27560.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,371290106002019.0,99040468-4acd-47fa-9553-b0155a1379d2,2010.0
4611,NEW ORLEANS,LA,70119.0,2,122292.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,220710045001001.0,9ddeda1b-2f38-47aa-bfba-d78c8b066cab,2020.0
4339,LOIZA,PR,772.0,1,0.0,0,Owner,House/Duplex,0,0,1,5675.09,1.0,0,0.0,,0,0,,1,3757.51,0,0,0,,0,,0,,0,,,,,,1.0,0,1448.19,720871103011018.0,07e5bc00-9742-4b53-953b-4dd5bf143f32,2010.0
